timestamp,co,no2,o3,pm1,pm10,pm25,so2,um003,station_id,name,city,lat,lon,temp,humidity,wind_speed,co_outlier_iqr,co_sensor_error,no2_outlier_iqr,no2_sensor_error,o3_outlier_iqr,o3_sensor_error,pm1_outlier_iqr,pm1_sensor_error,pm10_outlier_iqr,pm10_sensor_error,pm25_outlier_iqr,pm25_sensor_error,so2_outlier_iqr,so2_sensor_error,um003_outlier_iqr,um003_sensor_error,temp_outlier_iqr,temp_sensor_error,humidity_outlier_iqr,humidity_sensor_error,wind_speed_outlier_iqr,wind_speed_sensor_error,aqi_label_current,pm25_next_1h,target_aqi_label_next_1h,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm10_lag_1h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,no2_lag_1h,no2_lag_3h,no2_lag_6h,no2_lag_12h,no2_lag_24h,o3_lag_1h,o3_lag_3h,o3_lag_6h,o3_lag_12h,o3_lag_24h,so2_lag_1h,so2_lag_3h,so2_lag_6h,so2_lag_12h,so2_lag_24h,co_lag_1h,co_lag_3h,co_lag_6h,co_lag_12h,co_lag_24h,temp_lag_1h,temp_lag_3h,temp_lag_6h,temp_lag_12h,temp_lag_24h,humidity_lag_1h,humidity_lag_3h,humidity_lag_6h,humidity_lag_12h,humidity_lag_24h,wind_speed_lag_1h,wind_speed_lag_3h,wind_speed_lag_6h,wind_speed_lag_12h,wind_speed_lag_24h,pm25_roll_mean_3h,pm25_roll_std_3h,pm25_roll_max_3h,pm25_roll_min_3h,pm25_roll_mean_6h,pm25_roll_std_6h,pm25_roll_max_6h,pm25_roll_min_6h,pm25_roll_mean_24h,pm25_roll_std_24h,pm25_roll_max_24h,pm25_roll_min_24h,pm10_roll_mean_3h,pm10_roll_std_3h,pm10_roll_max_3h,pm10_roll_min_3h,pm10_roll_mean_6h,pm10_roll_std_6h,pm10_roll_max_6h,pm10_roll_min_6h,pm10_roll_mean_24h,pm10_roll_std_24h,pm10_roll_max_24h,pm10_roll_min_24h,temp_roll_mean_3h,temp_roll_std_3h,temp_roll_max_3h,temp_roll_min_3h,temp_roll_mean_6h,temp_roll_std_6h,temp_roll_max_6h,temp_roll_min_6h,temp_roll_mean_24h,temp_roll_std_24h,temp_roll_max_24h,temp_roll_min_24h,humidity_roll_mean_3h,humidity_roll_std_3h,humidity_roll_max_3h,humidity_roll_min_3h,humidity_roll_mean_6h,humidity_roll_std_6h,humidity_roll_max_6h,humidity_roll_min_6h,humidity_roll_mean_24h,humidity_roll_std_24h,humidity_roll_max_24h,humidity_roll_min_24h,wind_speed_roll_mean_3h,wind_speed_roll_std_3h,wind_speed_roll_max_3h,wind_speed_roll_min_3h,wind_speed_roll_mean_6h,wind_speed_roll_std_6h,wind_speed_roll_max_6h,wind_speed_roll_min_6h,wind_speed_roll_mean_24h,wind_speed_roll_std_24h,wind_speed_roll_max_24h,wind_speed_roll_min_24h,rolling_AQI_exceeds_threshold_24h,hour,dayofweek,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_rush_hour,is_weekend,is_dry_season,dist_to_nearest_industrial_km,dist_to_nearest_major_road_km,split
2016-01-30 01:00:00+00:00,1130.0,20.473529411764705,26.5,50.8,54.99411764705883,42.0,6.07,3770.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,42.2,Unhealthy,42.0,42.0,42.0,42.0,42.0,54.99411764705883,54.99411764705883,54.99411764705883,54.99411764705883,54.99411764705883,20.473529411764705,20.473529411764705,20.473529411764705,20.473529411764705,20.473529411764705,26.5,26.5,26.5,26.5,26.5,6.07,6.07,6.07,6.07,6.07,1130.0,1130.0,1130.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.1414213562373115,42.0,42.0,42.0,0.1414213562373115,42.0,42.0,42.0,0.1414213562373115,42.0,42.0,54.99411764705883,1.4100541107190605,54.99411764705883,54.99411764705883,54.99411764705883,1.4100541107190605,54.99411764705883,54.99411764705883,54.99411764705883,1.4100541107190605,54.99411764705883,54.99411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,val
2016-01-30 02:00:00+00:00,982.0,20.9,26.3,49.6,53.0,42.2,6.470000000000001,3710.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,48.7,Unhealthy,42.0,42.0,42.0,42.0,42.0,54.99411764705883,54.99411764705883,54.99411764705883,54.99411764705883,54.99411764705883,20.473529411764705,20.473529411764705,20.473529411764705,20.473529411764705,20.473529411764705,26.5,26.5,26.5,26.5,26.5,6.07,6.07,6.07,6.07,6.07,1130.0,1130.0,1130.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.1414213562373115,42.0,42.0,42.0,0.1414213562373115,42.0,42.0,42.0,0.1414213562373115,42.0,42.0,54.99411764705883,1.4100541107190605,54.99411764705883,54.99411764705883,54.99411764705883,1.4100541107190605,54.99411764705883,54.99411764705883,54.99411764705883,1.4100541107190605,54.99411764705883,54.99411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 03:00:00+00:00,887.5,19.1,26.6,45.7,44.5,48.7,6.835,3450.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,41.6,Unhealthy,42.2,42.0,42.0,42.0,42.0,53.0,54.99411764705883,54.99411764705883,54.99411764705883,54.99411764705883,20.9,20.473529411764705,20.473529411764705,20.473529411764705,20.473529411764705,26.3,26.5,26.5,26.5,26.5,6.470000000000001,6.07,6.07,6.07,6.07,982.0,1130.0,1130.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,0.1414213562373115,42.2,42.0,42.1,0.1414213562373115,42.2,42.0,42.1,0.1414213562373115,42.2,42.0,53.99705882352941,1.4100541107190605,54.99411764705883,53.0,53.99705882352941,1.4100541107190605,54.99411764705883,53.0,53.99705882352941,1.4100541107190605,54.99411764705883,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,5,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 04:00:00+00:00,806.75,17.7,26.7,41.95,41.2,41.6,6.465,3155.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,30.8,Moderate,48.7,42.0,42.0,42.0,42.0,44.5,54.99411764705883,54.99411764705883,54.99411764705883,54.99411764705883,19.1,20.473529411764705,20.473529411764705,20.473529411764705,20.473529411764705,26.6,26.5,26.5,26.5,26.5,6.835,6.07,6.07,6.07,6.07,887.5,1130.0,1130.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,3.811823710509184,48.7,42.0,44.3,3.811823710509184,48.7,42.0,44.3,3.811823710509184,48.7,42.0,50.83137254901961,5.573045402958528,54.99411764705883,44.5,50.83137254901961,5.573045402958528,54.99411764705883,44.5,50.83137254901961,5.573045402958528,54.99411764705883,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 05:00:00+00:00,761.0,17.5,26.7,38.25,39.0,30.8,6.145,2865.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Moderate,24.8,Moderate,41.6,42.2,42.0,42.0,42.0,41.2,53.0,54.99411764705883,54.99411764705883,54.99411764705883,17.7,20.9,20.473529411764705,20.473529411764705,20.473529411764705,26.7,26.3,26.5,26.5,26.5,6.465,6.470000000000001,6.07,6.07,6.07,806.75,982.0,1130.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16666666666666,3.93742724800514,48.7,41.6,43.625,3.392516273603808,48.7,41.6,43.625,3.392516273603808,48.7,41.6,46.23333333333333,6.087966272355106,53.0,41.2,48.423529411764704,6.6254603113137405,54.99411764705883,41.2,48.423529411764704,6.6254603113137405,54.99411764705883,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5,5,1,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 06:00:00+00:00,723.0,17.15,26.6,33.4,35.2,24.8,7.23,2430.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Moderate,29.12857142857143,Moderate,30.8,48.7,42.0,42.0,42.0,39.0,44.5,54.99411764705883,54.99411764705883,54.99411764705883,17.5,19.1,20.473529411764705,20.473529411764705,20.473529411764705,26.7,26.6,26.5,26.5,26.5,6.145,6.835,6.07,6.07,6.07,761.0,887.5,1130.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.36666666666667,9.013508380943206,48.7,30.8,41.06,6.4442222183906726,48.7,30.8,41.06,6.4442222183906726,48.7,30.8,41.56666666666667,2.768272626265945,44.5,39.0,46.538823529411765,7.119208141884468,54.99411764705883,39.0,46.538823529411765,7.119208141884468,54.99411764705883,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,val
2016-01-30 07:00:00+00:00,646.0,17.1,26.6,30.7,35.0,29.12857142857143,7.54,2130.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Moderate,33.457142857142856,Moderate,24.8,41.6,42.0,42.0,42.0,35.2,41.2,54.99411764705883,54.99411764705883,54.99411764705883,17.15,17.7,20.473529411764705,20.473529411764705,20.473529411764705,26.6,26.7,26.5,26.5,26.5,7.23,6.465,6.07,6.07,6.07,723.0,806.75,1130.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,8.513518661517116,41.6,24.8,38.35,8.791302520104743,48.7,24.8,38.35,8.791302520104743,48.7,24.8,38.46666666666667,3.0353473167552663,41.2,35.2,44.64901960784314,7.872398162303293,54.99411764705883,35.2,44.64901960784314,7.872398162303293,54.99411764705883,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7,5,1,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 08:00:00+00:00,688.5,17.0,26.6,30.0,36.05,33.457142857142856,7.5,2020.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Moderate,48.0,Unhealthy,29.12857142857143,30.8,42.2,42.0,42.0,35.0,39.0,53.0,54.99411764705883,54.99411764705883,17.1,17.5,20.9,20.473529411764705,20.473529411764705,26.6,26.7,26.3,26.5,26.5,7.54,6.145,6.470000000000001,6.07,6.07,646.0,761.0,982.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.242857142857144,3.096508896634889,30.8,24.8,36.2047619047619,9.279385388983416,48.7,24.8,37.032653061224494,8.74949450157218,48.7,24.8,36.4,2.2538855339169497,39.0,35.0,41.31666666666667,6.77241955778485,53.0,35.0,43.27058823529411,8.058911549540785,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,1,1,13.658110564468693,3.751654613660077,val
2016-01-30 09:00:00+00:00,741.0,17.8,26.551136363636367,30.5,36.38807692307692,48.0,8.05,2090.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,50.8,Unhealthy,33.457142857142856,24.8,48.7,42.0,42.0,36.05,35.2,44.5,54.99411764705883,54.99411764705883,17.0,17.15,19.1,20.473529411764705,20.473529411764705,26.6,26.6,26.6,26.5,26.5,7.5,7.23,6.835,6.07,6.07,688.5,723.0,887.5,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12857142857143,4.328571428571454,33.457142857142856,24.8,34.74761904761905,8.8249861729286,48.7,24.8,36.58571428571429,8.198503027690101,48.7,24.8,35.416666666666664,0.5575242894560221,36.05,35.0,38.49166666666667,3.812665296963104,44.5,35.0,42.36801470588235,7.885756733645437,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 10:00:00+00:00,794.8955938697318,19.72,26.50056818181818,30.6,39.0,50.8,7.25,2085.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,46.44285714285714,Unhealthy,48.0,29.12857142857143,41.6,42.0,42.0,36.38807692307692,35.0,41.2,54.99411764705883,54.99411764705883,17.8,17.1,17.7,20.473529411764705,20.473529411764705,26.551136363636367,26.6,26.7,26.5,26.5,8.05,7.54,6.465,6.07,6.07,741.0,646.0,806.75,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86190476190476,9.885697082286164,48.0,29.12857142857143,34.63095238095238,8.605543617481754,48.0,24.8,37.853968253968254,8.560942328978202,48.7,24.8,35.81269230769231,0.7238270454439254,36.38807692307692,35.0,37.139679487179485,2.4511176102847085,41.2,35.0,41.703577174459525,7.641028036391726,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,val
2016-01-30 11:00:00+00:00,951.9235294117648,21.58,26.6,34.4,47.1,46.44285714285714,6.575,2580.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,50.77142857142857,Unhealthy,50.8,33.457142857142856,30.8,42.0,42.0,39.0,36.05,39.0,54.99411764705883,54.99411764705883,19.72,17.0,17.5,20.473529411764705,20.473529411764705,26.50056818181818,26.6,26.7,26.5,26.5,7.25,7.5,6.145,6.07,6.07,794.8955938697318,688.5,761.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08571428571428,9.310472488503668,50.8,33.457142857142856,36.16428571428572,10.66808993480758,50.8,24.8,39.14857142857143,9.050215667492015,50.8,24.8,37.14602564102564,1.6144626642571176,39.0,36.05,36.773012820512825,1.8004338796058104,39.0,35.0,41.43321945701358,7.254583778609891,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 12:00:00+00:00,1028.7,22.85620689655173,26.5,42.2,44.6,50.77142857142857,6.9,3190.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,55.1,Unhealthy,46.44285714285714,48.0,24.8,42.0,42.0,47.1,36.38807692307692,35.2,54.99411764705883,54.99411764705883,21.58,17.8,17.15,20.473529411764705,20.473529411764705,26.6,26.551136363636367,26.6,26.5,26.5,6.575,8.05,7.23,6.07,6.07,951.9235294117648,741.0,723.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.41428571428571,2.2079171087664453,50.8,46.44285714285714,38.77142857142857,11.00119103013999,50.8,24.8,39.81168831168832,8.862997645984528,50.8,24.8,40.829358974358975,5.58535940600784,47.1,36.38807692307692,38.12301282051282,4.625148712892472,47.1,35.0,41.9483813245578,7.091219674235944,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 13:00:00+00:00,1035.0,23.0,26.6,47.7,50.35,55.1,6.7,3590.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unhealthy,58.1,Very_Unhealthy,50.77142857142857,50.8,29.12857142857143,42.0,42.0,44.6,39.0,35.0,54.99411764705883,54.99411764705883,22.85620689655173,19.72,17.1,20.473529411764705,20.473529411764705,26.5,26.50056818181818,26.6,26.5,26.5,6.9,7.25,7.54,6.07,6.07,1028.7,794.8955938697318,646.0,1130.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33809523809524,2.50739043683288,50.8,46.44285714285714,43.1,9.396925246144749,50.8,29.12857142857143,40.725,9.023371272867744,50.8,24.8,43.56666666666666,4.147690120215535,47.1,39.0,39.68967948717948,5.012797530113237,47.1,35.0,42.16934954751131,6.804404474750162,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13,5,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 14:00:00+00:00,894.0,22.1,26.5,51.8,49.2,58.1,6.24,3880.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Very_Unhealthy,61.8,Very_Unhealthy,55.1,46.44285714285714,33.457142857142856,42.2,42.0,50.35,47.1,36.05,53.0,54.99411764705883,23.0,21.58,17.0,20.9,20.473529411764705,26.6,26.6,26.6,26.3,26.5,6.7,6.575,7.5,6.470000000000001,6.07,1035.0,951.9235294117648,688.5,982.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.77142857142857,4.328571428571417,55.1,46.44285714285714,47.42857142857142,7.455079079502273,55.1,33.457142857142856,41.83076923076923,9.514807375506242,55.1,24.8,47.35,2.8831406486677595,50.35,44.6,42.24801282051282,5.966902353256166,50.35,36.05,42.79863035154891,6.898515772417468,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 15:00:00+00:00,848.0,21.1,26.5,53.75,50.5,61.8,6.08,4020.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Very_Unhealthy,57.3,Very_Unhealthy,58.1,50.77142857142857,48.0,48.7,42.0,49.2,44.6,36.38807692307692,44.5,54.99411764705883,22.1,22.85620689655173,17.8,19.1,20.473529411764705,26.5,26.5,26.551136363636367,26.6,26.5,6.24,6.9,8.05,6.835,6.07,894.0,1028.7,741.0,887.5,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.65714285714285,3.684302055023851,58.1,50.77142857142857,51.535714285714285,4.367101032558228,58.1,46.44285714285714,42.99285714285714,10.122937799953473,58.1,24.8,48.05,3.042614007724341,50.35,44.6,44.43967948717948,5.641169464221335,50.35,36.38807692307692,43.25587104072398,6.84512631256103,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,1,13.658110564468693,3.751654613660077,train
2016-01-30 16:00:00+00:00,731.5,19.85,26.6,55.95,41.5,57.3,5.59,4210.0,HN_033,US Diplomatic Post: Hanoi,Hà Nội,21.02177,105.819002,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Very_Unhealthy,68.1,Very_Unhealthy,61.8,55.1,50.8,41.6,42.0,50.5,50.35,39.0,41.2,54.99411764705883,21.1,23.0,19.72,17.7,20.473529411764705,26.5,26.6,26.50056818181818,26.7,26.5,6.08,6.7,7.25,6.465,6.07,848.0,1035.0,794.8955938697318,806.75,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336,3.356088993655148,61.8,55.1,53.83571428571429,5.594142344580468,61.8,46.44285714285714,44.24666666666667,10.896553694178122,61.8,24.8,50.01666666666667,0.711219609778676,50.5,49.2,46.79166666666666,4.423168170742188,50.5,39.0,43.73881297134238,6.856194882874068,54.99411764705883,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16,5,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,1,1,13.658110564468693,3.751654613660077,train
